Year,Winner,Loser,WRank,LRank,pl1_flag,pl1_year_pro,pl1_weight,pl1_height,pl1_hand,pl2_flag,pl2_year_pro,pl2_weight,pl2_height,pl2_hand,higher_rank_won,rank_diff,rank_diff_cat,same_handedness
2015,Nishikori K.,Dodig I.,5,86.0,JPN,2007,75,178,Right,CRO,2004.0,83.0,183.0,Right,Yes,-81.0,High,Yes
2015,Garcia-Lopez G.,Gonzalez A.,37,107.0,ESP,2002,80,185,Right,COL,2006.0,83.0,191.0,Right,Yes,-70.0,Medium,Yes
2015,Johnson S.,Giraldo S.,38,32.0,USA,2012,86,188,Right,COL,2004.0,75.0,188.0,Right,No,6.0,Low,Yes
2015,Pospisil V.,Lorenzi P.,60,64.0,CAN,2007,84,193,Right,ITA,2003.0,77.0,183.0,Right,Yes,-4.0,Low,Yes
2015,Wawrinka S.,Copil M.,4,194.0,SUI,2002,81,183,Right,ROU,2008.0,86.0,191.0,Right,Yes,-190.0,High,Yes
2015,Muller G.,Bautista R.,42,16.0,LUX,2001,89,193,Left,ESP,2005.0,76.0,183.0,Right,No,26.0,Low,No
2015,Djokovic N.,Kuznetsov An.,1,88.0,SRB,2003,77,188,Right,RUS,2008.0,70.0,183.0,Right,Yes,-87.0,High,Yes
2015,Simon G.,Granollers M.,20,58.0,FRA,2002,70,183,Right,ESP,2003.0,77.0,191.0,Right,Yes,-38.0,Medium,Yes
2015,Ferrer D.,Stakhovsky S.,10,71.0,ESP,2000,73,175,Right,UKR,2003.0,80.0,193.0,Right,Yes,-61.0,Medium,Yes
2015,Janowicz J.,Monfils G.,44,19.0,POL,2007,94,203,Right,FRA,2004.0,80.0,193.0,Right,No,25.0,Low,Yes
2015,Becker B.,Hewitt L.,41,87.0,GER,2005,72,178,Right,AUS,1998.0,77.0,178.0,Right,Yes,-46.0,Medium,Yes
2015,Verdasco F.,Soeda G.,33,92.0,ESP,2001,87,185,Left,JPN,2003.0,73.0,178.0,Right,Yes,-59.0,Medium,No
2015,Raonic M.,Young D.,8,56.0,CAN,2008,98,196,Right,USA,2004.0,79.0,183.0,Left,Yes,-48.0,Medium,No
2015,Dimitrov G.,Baghdatis M.,11,78.0,BUL,2008,80,191,Right,CYP,2003.0,82.0,178.0,Right,Yes,-67.0,Medium,Yes
2015,Berdych T.,Troicki V.,7,54.0,CZE,2002,91,196,Right,SRB,2006.0,86.0,193.0,Right,Yes,-47.0,Medium,Yes
2015,Seppi A.,Federer R.,46,2.0,ITA,2002,75,191,Right,SUI,1998.0,85.0,185.0,Right,No,44.0,Medium,Yes
2015,Murray A.,Sousa J.,6,55.0,GBR,2005,84,191,Right,POR,2008.0,74.0,185.0,Right,Yes,-49.0,Medium,Yes
2015,Tomic B.,Groth S.,66,82.0,AUS,2008,91,196,Right,AUS,2006.0,100.0,193.0,Right,Yes,-16.0,Low,Yes
2015,Anderson K.,Gasquet R.,15,28.0,RSA,2007,93,203,Right,FRA,2002.0,75.0,185.0,Right,Yes,-13.0,Low,Yes
2015,Kyrgios N.,Jaziri M.,53,75.0,AUS,2013,85,193,Right,TUN,2003.0,82.0,185.0,Right,Yes,-22.0,Low,Yes
2015,Nadal R.,Sela D.,3,106.0,ESP,2001,85,185,Left,ISR,2002.0,65.0,175.0,Right,Yes,-103.0,High,No
2015,Raonic M.,Becker B.,8,41.0,CAN,2008,98,196,Right,GER,2005.0,72.0,178.0,Right,Yes,-33.0,Medium,Yes
2015,Lopez F.,Janowicz J.,14,44.0,ESP,1997,73,185,Left,POL,2007.0,94.0,203.0,Right,Yes,-30.0,Low,No
2015,Wawrinka S.,Nieminen J.,4,72.0,SUI,2002,81,183,Right,FIN,2000.0,78.0,185.0,Left,Yes,-68.0,Medium,No
2015,Garcia-Lopez G.,Pospisil V.,37,60.0,ESP,2002,80,185,Right,CAN,2007.0,84.0,193.0,Right,Yes,-23.0,Low,Yes
2015,Nishikori K.,Johnson S.,5,38.0,JPN,2007,75,178,Right,USA,2012.0,86.0,188.0,Right,Yes,-33.0,Medium,Yes
2015,Muller G.,Isner J.,42,21.0,LUX,2001,89,193,Left,USA,2007.0,108.0,208.0,Right,No,21.0,Low,No
2015,Djokovic N.,Verdasco F.,1,33.0,SRB,2003,77,188,Right,ESP,2001.0,87.0,185.0,Left,Yes,-32.0,Medium,No
2015,Ferrer D.,Simon G.,10,20.0,ESP,2000,73,175,Right,FRA,2002.0,70.0,183.0,Right,Yes,-10.0,Low,Yes
2015,Berdych T.,Tomic B.,7,66.0,CZE,2002,91,196,Right,AUS,2008.0,91.0,196.0,Right,Yes,-59.0,Medium,Yes
2015,Nadal R.,Anderson K.,3,15.0,ESP,2001,85,185,Left,RSA,2007.0,93.0,203.0,Right,Yes,-12.0,Low,No
2015,Kyrgios N.,Seppi A.,53,46.0,AUS,2013,85,193,Right,ITA,2002.0,75.0,191.0,Right,No,7.0,Low,Yes
2015,Murray A.,Dimitrov G.,6,11.0,GBR,2005,84,191,Right,BUL,2008.0,80.0,191.0,Right,Yes,-5.0,Low,Yes
2015,Wawrinka S.,Garcia-Lopez G.,4,37.0,SUI,2002,81,183,Right,ESP,2002.0,80.0,185.0,Right,Yes,-33.0,Medium,Yes
2015,Nishikori K.,Ferrer D.,5,10.0,JPN,2007,75,178,Right,ESP,2000.0,73.0,175.0,Right,Yes,-5.0,Low,Yes
2015,Raonic M.,Lopez F.,8,14.0,CAN,2008,98,196,Right,ESP,1997.0,73.0,185.0,Left,Yes,-6.0,Low,No
2015,Djokovic N.,Muller G.,1,42.0,SRB,2003,77,188,Right,LUX,2001.0,89.0,193.0,Left,Yes,-41.0,Medium,No
2015,Berdych T.,Nadal R.,7,3.0,CZE,2002,91,196,Right,ESP,2001.0,85.0,185.0,Left,No,4.0,Low,No
2015,Murray A.,Kyrgios N.,6,53.0,GBR,2005,84,191,Right,AUS,2013.0,85.0,193.0,Right,Yes,-47.0,Medium,Yes
2015,Wawrinka S.,Nishikori K.,4,5.0,SUI,2002,81,183,Right,JPN,2007.0,75.0,178.0,Right,Yes,-1.0,Low,Yes
2015,Djokovic N.,Raonic M.,1,8.0,SRB,2003,77,188,Right,CAN,2008.0,98.0,196.0,Right,Yes,-7.0,Low,Yes
2015,Murray A.,Berdych T.,6,7.0,GBR,2005,84,191,Right,CZE,2002.0,91.0,196.0,Right,Yes,-1.0,Low,Yes
2015,Djokovic N.,Wawrinka S.,1,4.0,SRB,2003,77,188,Right,SUI,2002.0,81.0,183.0,Right,Yes,-3.0,Low,Yes
2015,Djokovic N.,Murray A.,1,6.0,SRB,2003,77,188,Right,GBR,2005.0,84.0,191.0,Right,Yes,-5.0,Low,Yes
2014,Dodig I.,Karlovic I.,34,75.0,CRO,2004,83,183,Right,CRO,2000.0,104.0,211.0,Right,Yes,-41.0,Medium,Yes
2014,Nieminen J.,Sela D.,39,68.0,FIN,2000,78,185,Left,ISR,2002.0,65.0,175.0,Right,Yes,-29.0,Low,No
2014,Youzhny M.,Struff J.L.,15,105.0,RUS,1999,73,183,Right,GER,2009.0,87.0,196.0,Right,Yes,-90.0,High,Yes
2014,Falla A.,Kukushkin M.,87,66.0,COL,2000,77,185,Left,KAZ,2006.0,72.0,183.0,Right,No,21.0,Low,No
2014,Querrey S.,Giraldo S.,51,69.0,USA,2006,95,198,Right,COL,2004.0,75.0,188.0,Right,Yes,-18.0,Low,Yes
2014,Mannarino A.,Johnson S.,71,147.0,FRA,2004,70,180,Left,USA,2012.0,86.0,188.0,Right,Yes,-76.0,High,No
2014,Wawrinka S.,Golubev A.,8,85.0,SUI,2002,81,183,Right,KAZ,2005.0,79.0,183.0,Right,Yes,-77.0,High,Yes
2014,Dzumhur D.,Hajek J.,188,103.0,BIH,2011,70,175,Right,CZE,2000.0,80.0,180.0,Right,No,85.0,High,Yes
2014,Thiem D.,Sousa J.,136,50.0,AUT,2011,82,185,Right,POR,2008.0,74.0,185.0,Right,No,86.0,High,Yes
2014,Mayer F.,Kudla D.,37,113.0,GER,2001,82,191,Right,USA,2010.0,75.0,180.0,Right,Yes,-76.0,High,Yes
2014,Ferrer D.,Gonzalez A.,3,74.0,ESP,2000,73,175,Right,COL,2006.0,83.0,191.0,Right,Yes,-71.0,Medium,Yes
2014,Anderson K.,Vesely J.,21,83.0,RSA,2007,93,203,Right,CZE,2009.0,92.0,198.0,Left,Yes,-62.0,Medium,No
2014,Gulbis E.,Monaco J.,24,42.0,LAT,2004,88,193,Right,ARG,2002.0,81.0,185.0,Right,Yes,-18.0,Low,Yes
2014,De Schepper K.,Wu D.,86,203.0,FRA,2010,104,203,Left,CHN,2009.0,65.0,175.0,Right,Yes,-117.0,High,No
2014,Gasquet R.,Guez D.,9,176.0,FRA,2002,75,185,Right,FRA,1997.0,75.0,185.0,Right,Yes,-167.0,High,Yes
2014,Berdych T.,Nedovyesov A.,7,94.0,CZE,2002,91,196,Right,KAZ,2005.0,81.0,193.0,Right,Yes,-87.0,High,Yes
2014,Ebden M.,Mahut N.,67,46.0,AUS,2006,80,188,Right,FRA,2000.0,80.0,191.0,Right,No,21.0,Low,Yes
2014,Chardy J.,Huta Galung J.,31,100.0,FRA,2005,75,188,Right,NED,2004.0,89.0,195.0,Right,Yes,-69.0,Medium,Yes
2014,Fognini F.,Bogomolov A.,16,89.0,ITA,2004,74,178,Right,RUS,2002.0,75.0,178.0,Right,Yes,-73.0,Medium,Yes
2014,Mayer L.,Montanes A.,98,60.0,ARG,2003,80,191,Right,ESP,1999.0,70.0,175.0,Right,No,38.0,Medium,Yes
2014,Benneteau J.,Carreno-Busta P.,38,63.0,FRA,2000,79,185,Right,ESP,2009.0,78.0,188.0,Right,Yes,-25.0,Low,Yes
2014,Robredo T.,Rosol L.,18,47.0,ESP,1998,75,180,Right,CZE,2004.0,84.0,196.0,Right,Yes,-29.0,Low,Yes
2014,Roger-Vasselin E.,Berlocq C.,40,41.0,FRA,2002,75,188,Right,ARG,2001.0,81.0,183.0,Right,Yes,-1.0,Low,Yes
2014,Garcia-Lopez G.,Haas T.,58,12.0,ESP,2002,80,185,Right,GER,1996.0,84.0,188.0,Right,No,46.0,Medium,Yes
2014,Janowicz J.,Thompson J.,20,319.0,POL,2007,94,203,Right,AUS,2013.0,73.0,183.0,Right,Yes,-299.0,High,Yes
2014,Pospisil V.,Groth S.,30,157.0,CAN,2007,84,193,Right,AUS,2006.0,100.0,193.0,Right,Yes,-127.0,High,Yes
2014,Andujar P.,Ramos A.,48,84.0,ESP,2003,76,180,Right,ESP,2007.0,80.0,188.0,Left,Yes,-36.0,Medium,No
2014,Davydenko N.,Kubot L.,61,72.0,RUS,1999,70,178,Right,POL,2002.0,86.0,191.0,Right,Yes,-11.0,Low,Yes
2014,Dolgopolov O.,Berankis R.,56,128.0,UKR,2006,71,180,Right,LTU,2007.0,70.0,175.0,Right,Yes,-72.0,Medium,Yes
2014,Tursunov D.,Russell M.,26,92.0,RUS,2000,82,185,Right,USA,1998.0,70.0,173.0,Right,Yes,-66.0,Medium,Yes
2014,Djokovic N.,Lacko L.,2,96.0,SRB,2003,77,188,Right,SVK,2005.0,85.0,185.0,Right,Yes,-94.0,High,Yes
2014,Istomin D.,Baghdatis M.,49,108.0,UZB,2004,88,188,Right,CYP,2003.0,82.0,178.0,Right,Yes,-59.0,Medium,Yes
2014,Lajovic D.,Pouille L.,117,193.0,SRB,2007,78,183,Right,FRA,2012.0,81.0,185.0,Right,Yes,-76.0,High,Yes
2014,Dimitrov G.,Klahn B.,22,93.0,BUL,2008,80,191,Right,USA,2012.0,75.0,183.0,Left,Yes,-71.0,Medium,No
2014,Nishikori K.,Matosevic M.,17,54.0,JPN,2007,75,178,Right,AUS,2003.0,86.0,193.0,Right,Yes,-37.0,Medium,Yes
2014,Przysiezny M.,Zeballos H.,64,65.0,POL,2001,84,185,Right,ARG,2003.0,83.0,188.0,Left,Yes,-1.0,Low,No
2014,Raonic M.,Gimeno-Traver D.,11,77.0,CAN,2008,98,196,Right,ESP,2004.0,80.0,183.0,Right,Yes,-66.0,Medium,Yes
2014,Lu Y.H.,Wang J.,53,173.0,TPE,2001,74,180,Right,TPE,2001.0,73.0,180.0,Right,Yes,-120.0,High,Yes
2014,Hanescu V.,Gojowczyk P.,76,135.0,ROU,2000,88,198,Right,GER,2006.0,83.0,188.0,Right,Yes,-59.0,Medium,Yes
2014,Robert S.,Bedene A.,119,104.0,FRA,2001,77,185,Right,GBR,2008.0,72.0,183.0,Right,No,15.0,Low,Yes
2014,Klizan M.,Isner J.,106,13.0,SVK,2007,80,191,Left,USA,2007.0,108.0,208.0,Right,No,93.0,High,No
2014,Tsonga J.W.,Volandri F.,10,70.0,FRA,2004,91,188,Right,ITA,1997.0,73.0,183.0,Right,Yes,-60.0,Medium,Yes
2014,Rola B.,Delbonis F.,185,55.0,SLO,2013,85,193,Left,ARG,2007.0,88.0,191.0,Left,No,130.0,High,Yes
2014,Federer R.,Duckworth J.,6,133.0,SUI,1998,85,185,Right,AUS,2010.0,82.0,183.0,Right,Yes,-127.0,High,Yes
2014,Gabashvili T.,Stakhovsky S.,79,82.0,RUS,2001,83,188,Right,UKR,2003.0,80.0,193.0,Right,Yes,-3.0,Low,Yes
2014,Kavcic B.,Stepanek R.,99,44.0,SLO,2005,78,188,Right,CZE,1996.0,76.0,185.0,Right,No,55.0,Medium,Yes
2014,Bellucci T.,Reister J.,129,88.0,BRA,2005,82,188,Left,GER,2005.0,87.0,188.0,Right,No,41.0,Medium,No
2014,Paire B.,Dancevic F.,28,122.0,FRA,2007,80,196,Right,CAN,2003.0,79.0,185.0,Right,Yes,-94.0,High,Yes
2014,Kyrgios N.,Becker B.,183,81.0,AUS,2013,85,193,Right,GER,2005.0,72.0,178.0,Right,No,102.0,High,Yes
2014,Verdasco F.,Zhang Z.,33,253.0,ESP,2001,87,185,Left,CHN,2005.0,83.0,188.0,Right,Yes,-220.0,High,No
2014,Seppi A.,Hewitt L.,25,43.0,ITA,2002,75,191,Right,AUS,1998.0,77.0,178.0,Right,Yes,-18.0,Low,Yes
2014,Berrer M.,Llodra M.,144,102.0,GER,1999,100,193,Left,FRA,1999.0,80.0,191.0,Left,No,42.0,Medium,Yes
2014,Bautista R.,Smyczek T.,62,90.0,ESP,2005,76,183,Right,USA,2006.0,73.0,175.0,Right,Yes,-28.0,Low,Yes
2014,Del Potro J.M.,Williams R.,5,130.0,ARG,2005,97,198,Right,USA,2011.0,84.0,185.0,Right,Yes,-125.0,High,Yes
2014,Millot V.,Odesnik W.,267,139.0,FRA,2007,75,173,Left,USA,2004.0,77.0,180.0,Left,No,128.0,High,Yes
2014,Lopez F.,Devvarman S.,27,97.0,ESP,1997,73,185,Left,IND,2008.0,73.0,180.0,Right,Yes,-70.0,Medium,No
2014,Young D.,Haase R.,91,45.0,USA,2004,79,183,Left,NED,2005.0,71.0,191.0,Right,No,46.0,Medium,No
2014,Simon G.,Brands D.,19,59.0,FRA,2002,70,183,Right,GER,2005.0,92.0,196.0,Right,Yes,-40.0,Medium,Yes
2014,Sock J.,Kamke T.,95,78.0,USA,2011,84,191,Right,GER,2004.0,76.0,178.0,Right,No,17.0,Low,Yes
2014,Murray A.,Soeda G.,4,112.0,GBR,2005,84,191,Right,JPN,2003.0,73.0,178.0,Right,Yes,-108.0,High,Yes
2014,Kokkinakis T.,Sijsling I.,570,73.0,AUS,2013,82,196,Right,NED,2006.0,85.0,191.0,Right,No,497.0,High,Yes
2014,Cilic M.,Granollers M.,36,222.0,CRO,2005,89,198,Right,ESP,2003.0,77.0,191.0,Right,Yes,-186.0,High,Yes
2014,Monfils G.,Harrison R.,32,110.0,FRA,2004,80,193,Right,USA,2007.0,84.0,185.0,Right,Yes,-78.0,High,Yes
2014,Nadal R.,Tomic B.,1,57.0,ESP,2001,85,185,Left,AUS,2008.0,91.0,196.0,Right,Yes,-56.0,Medium,No
2014,Berdych T.,De Schepper K.,7,86.0,CZE,2002,91,196,Right,FRA,2010.0,104.0,203.0,Left,Yes,-79.0,High,No
2014,Dzumhur D.,Dodig I.,188,34.0,BIH,2011,70,175,Right,CRO,2004.0,83.0,183.0,Right,No,154.0,High,Yes
2014,Mayer F.,Youzhny M.,37,15.0,GER,2001,82,191,Right,RUS,1999.0,73.0,183.0,Right,No,22.0,Low,Yes
2014,Gasquet R.,Davydenko N.,9,61.0,FRA,2002,75,185,Right,RUS,1999.0,70.0,178.0,Right,Yes,-52.0,Medium,Yes
2014,Janowicz J.,Andujar P.,20,48.0,POL,2007,94,203,Right,ESP,2003.0,76.0,180.0,Right,Yes,-28.0,Low,Yes
2014,Ferrer D.,Mannarino A.,3,71.0,ESP,2000,73,175,Right,FRA,2004.0,70.0,180.0,Left,Yes,-68.0,Medium,No
2014,Chardy J.,Dolgopolov O.,31,56.0,FRA,2005,75,188,Right,UKR,2006.0,71.0,180.0,Right,Yes,-25.0,Low,Yes
2014,Robredo T.,Benneteau J.,18,38.0,ESP,1998,75,180,Right,FRA,2000.0,79.0,185.0,Right,Yes,-20.0,Low,Yes
2014,Djokovic N.,Mayer L.,2,98.0,SRB,2003,77,188,Right,ARG,2003.0,80.0,191.0,Right,Yes,-96.0,High,Yes
2014,Istomin D.,Tursunov D.,49,26.0,UZB,2004,88,188,Right,RUS,2000.0,82.0,185.0,Right,No,23.0,Low,Yes
2014,Roger-Vasselin E.,Garcia-Lopez G.,40,58.0,FRA,2002,75,188,Right,ESP,2002.0,80.0,185.0,Right,Yes,-18.0,Low,Yes
2014,Querrey S.,Gulbis E.,51,24.0,USA,2006,95,198,Right,LAT,2004.0,88.0,193.0,Right,No,27.0,Low,Yes
2014,Anderson K.,Thiem D.,21,136.0,RSA,2007,93,203,Right,AUT,2011.0,82.0,185.0,Right,Yes,-115.0,High,Yes
2014,Fognini F.,Nieminen J.,16,39.0,ITA,2004,74,178,Right,FIN,2000.0,78.0,185.0,Left,Yes,-23.0,Low,No
2014,Wawrinka S.,Falla A.,8,87.0,SUI,2002,81,183,Right,COL,2000.0,77.0,185.0,Left,Yes,-79.0,High,No
2014,Pospisil V.,Ebden M.,30,67.0,CAN,2007,84,193,Right,AUS,2006.0,80.0,188.0,Right,Yes,-37.0,Medium,Yes
2014,Nishikori K.,Lajovic D.,17,117.0,JPN,2007,75,178,Right,SRB,2007.0,78.0,183.0,Right,Yes,-100.0,High,Yes
2014,Young D.,Seppi A.,91,25.0,USA,2004,79,183,Left,ITA,2002.0,75.0,191.0,Right,No,66.0,Medium,No
2014,Klizan M.,Rola B.,106,185.0,SVK,2007,80,191,Left,SLO,2013.0,85.0,193.0,Left,Yes,-79.0,High,Yes
2014,Tsonga J.W.,Bellucci T.,10,129.0,FRA,2004,91,188,Right,BRA,2005.0,82.0,188.0,Left,Yes,-119.0,High,No
2014,Robert S.,Przysiezny M.,119,64.0,FRA,2001,77,185,Right,POL,2001.0,84.0,185.0,Right,No,55.0,Medium,Yes
2014,Federer R.,Kavcic B.,6,99.0,SUI,1998,85,185,Right,SLO,2005.0,78.0,188.0,Right,Yes,-93.0,High,Yes
2014,Nadal R.,Kokkinakis T.,1,570.0,ESP,2001,85,185,Left,AUS,2013.0,82.0,196.0,Right,Yes,-569.0,High,No
2014,Dimitrov G.,Lu Y.H.,22,53.0,BUL,2008,80,191,Right,TPE,2001.0,74.0,180.0,Right,Yes,-31.0,Medium,Yes
2014,Simon G.,Cilic M.,19,36.0,FRA,2002,70,183,Right,CRO,2005.0,89.0,198.0,Right,Yes,-17.0,Low,Yes
2014,Raonic M.,Hanescu V.,11,76.0,CAN,2008,98,196,Right,ROU,2000.0,88.0,198.0,Right,Yes,-65.0,Medium,Yes
2014,Lopez F.,Berrer M.,27,144.0,ESP,1997,73,185,Left,GER,1999.0,100.0,193.0,Left,Yes,-117.0,High,Yes
2014,Gabashvili T.,Verdasco F.,79,33.0,RUS,2001,83,188,Right,ESP,2001.0,87.0,185.0,Left,No,46.0,Medium,No
2014,Monfils G.,Sock J.,32,95.0,FRA,2004,80,193,Right,USA,2011.0,84.0,191.0,Right,Yes,-63.0,Medium,Yes
2014,Bautista R.,Del Potro J.M.,62,5.0,ESP,2005,76,183,Right,ARG,2005.0,97.0,198.0,Right,No,57.0,Medium,Yes
2014,Murray A.,Millot V.,4,267.0,GBR,2005,84,191,Right,FRA,2007.0,75.0,173.0,Left,Yes,-263.0,High,No
2014,Paire B.,Kyrgios N.,28,183.0,FRA,2007,80,196,Right,AUS,2013.0,85.0,193.0,Right,Yes,-155.0,High,Yes
2014,Wawrinka S.,Pospisil V.,8,30.0,SUI,2002,81,183,Right,CAN,2007.0,84.0,193.0,Right,Yes,-22.0,Low,Yes
2014,Mayer F.,Janowicz J.,37,20.0,GER,2001,82,191,Right,POL,2007.0,94.0,203.0,Right,No,17.0,Low,Yes
2014,Ferrer D.,Chardy J.,3,31.0,ESP,2000,73,175,Right,FRA,2005.0,75.0,188.0,Right,Yes,-28.0,Low,Yes
2014,Anderson K.,Roger-Vasselin E.,21,40.0,RSA,2007,93,203,Right,FRA,2002.0,75.0,188.0,Right,Yes,-19.0,Low,Yes
2014,Berdych T.,Dzumhur D.,7,188.0,CZE,2002,91,196,Right,BIH,2011.0,70.0,175.0,Right,Yes,-181.0,High,Yes
2014,Robredo T.,Gasquet R.,18,9.0,ESP,1998,75,180,Right,FRA,2002.0,75.0,185.0,Right,No,9.0,Low,Yes
2014,Fognini F.,Querrey S.,16,51.0,ITA,2004,74,178,Right,USA,2006.0,95.0,198.0,Right,Yes,-35.0,Medium,Yes
2014,Djokovic N.,Istomin D.,2,49.0,SRB,2003,77,188,Right,UZB,2004.0,88.0,188.0,Right,Yes,-47.0,Medium,Yes
2014,Robert S.,Klizan M.,119,106.0,FRA,2001,77,185,Right,SVK,2007.0,80.0,191.0,Left,No,13.0,Low,No
2014,Federer R.,Gabashvili T.,6,79.0,SUI,1998,85,185,Right,RUS,2001.0,83.0,188.0,Right,Yes,-73.0,Medium,Yes
2014,Dimitrov G.,Raonic M.,22,11.0,BUL,2008,80,191,Right,CAN,2008.0,98.0,196.0,Right,No,11.0,Low,Yes
2014,Bautista R.,Paire B.,62,28.0,ESP,2005,76,183,Right,FRA,2007.0,80.0,196.0,Right,No,34.0,Medium,Yes
2014,Murray A.,Lopez F.,4,27.0,GBR,2005,84,191,Right,ESP,1997.0,73.0,185.0,Left,Yes,-23.0,Low,No
2014,Tsonga J.W.,Simon G.,10,19.0,FRA,2004,91,188,Right,FRA,2002.0,70.0,183.0,Right,Yes,-9.0,Low,Yes
2014,Nishikori K.,Young D.,17,91.0,JPN,2007,75,178,Right,USA,2004.0,79.0,183.0,Left,Yes,-74.0,Medium,No
2014,Nadal R.,Monfils G.,1,32.0,ESP,2001,85,185,Left,FRA,2004.0,80.0,193.0,Right,Yes,-31.0,Medium,No
2014,Ferrer D.,Mayer F.,3,37.0,ESP,2000,73,175,Right,GER,2001.0,82.0,191.0,Right,Yes,-34.0,Medium,Yes
2014,Djokovic N.,Fognini F.,2,16.0,SRB,2003,77,188,Right,ITA,2004.0,74.0,178.0,Right,Yes,-14.0,Low,Yes
2014,Berdych T.,Anderson K.,7,21.0,CZE,2002,91,196,Right,RSA,2007.0,93.0,203.0,Right,Yes,-14.0,Low,Yes
2014,Wawrinka S.,Robredo T.,8,18.0,SUI,2002,81,183,Right,ESP,1998.0,75.0,180.0,Right,Yes,-10.0,Low,Yes
2014,Dimitrov G.,Bautista R.,22,62.0,BUL,2008,80,191,Right,ESP,2005.0,76.0,183.0,Right,Yes,-40.0,Medium,Yes
2014,Nadal R.,Nishikori K.,1,17.0,ESP,2001,85,185,Left,JPN,2007.0,75.0,178.0,Right,Yes,-16.0,Low,No
2014,Murray A.,Robert S.,4,119.0,GBR,2005,84,191,Right,FRA,2001.0,77.0,185.0,Right,Yes,-115.0,High,Yes
2014,Federer R.,Tsonga J.W.,6,10.0,SUI,1998,85,185,Right,FRA,2004.0,91.0,188.0,Right,Yes,-4.0,Low,Yes
2014,Berdych T.,Ferrer D.,7,3.0,CZE,2002,91,196,Right,ESP,2000.0,73.0,175.0,Right,No,4.0,Low,Yes
2014,Wawrinka S.,Djokovic N.,8,2.0,SUI,2002,81,183,Right,SRB,2003.0,77.0,188.0,Right,No,6.0,Low,Yes
2014,Nadal R.,Dimitrov G.,1,22.0,ESP,2001,85,185,Left,BUL,2008.0,80.0,191.0,Right,Yes,-21.0,Low,No
2014,Federer R.,Murray A.,6,4.0,SUI,1998,85,185,Right,GBR,2005.0,84.0,191.0,Right,No,2.0,Low,Yes
2014,Wawrinka S.,Berdych T.,8,7.0,SUI,2002,81,183,Right,CZE,2002.0,91.0,196.0,Right,No,1.0,Low,Yes
2014,Nadal R.,Federer R.,1,6.0,ESP,2001,85,185,Left,SUI,1998.0,85.0,185.0,Right,Yes,-5.0,Low,No
2014,Wawrinka S.,Nadal R.,8,1.0,SUI,2002,81,183,Right,ESP,2001.0,85.0,185.0,Left,No,7.0,Low,No
2013,Almagro N.,Johnson S.,11,175.0,ESP,2003,86,183,Right,USA,2012.0,86.0,188.0,Right,Yes,-164.0,High,Yes
2013,Nishikori K.,Hanescu V.,18,63.0,JPN,2007,75,178,Right,ROU,2000.0,88.0,198.0,Right,Yes,-45.0,Medium,Yes
2013,Rufin G.,Reister J.,92,296.0,FRA,2008,82,188,Right,GER,2005.0,87.0,188.0,Right,Yes,-204.0,High,Yes
2013,Berlocq C.,Authom M.,68,156.0,ARG,2001,81,183,Right,,,,,,Yes,-88.0,High,
2013,Benneteau J.,Dimitrov G.,38,41.0,FRA,2000,79,185,Right,BUL,2008.0,80.0,191.0,Right,Yes,-3.0,Low,Yes
2013,Gimeno-Traver D.,Kubot L.,71,76.0,ESP,2004,80,183,Right,POL,2002.0,86.0,191.0,Right,Yes,-5.0,Low,Yes
2013,Roger-Vasselin E.,Bemelmans R.,101,114.0,FRA,2002,75,188,Right,BEL,2006.0,75.0,183.0,Left,Yes,-13.0,Low,No
2013,Malisse X.,Andujar P.,55,45.0,BEL,1998,83,185,Right,ESP,2003.0,76.0,180.0,Right,No,10.0,Low,Yes
2013,Verdasco F.,Goffin D.,24,49.0,ESP,2001,87,185,Left,BEL,2009.0,68.0,180.0,Right,Yes,-25.0,Low,No
2013,Wawrinka S.,Stebe C.M.,17,164.0,SUI,2002,81,183,Right,GER,2010.0,70.0,183.0,Left,Yes,-147.0,High,No
2013,Harrison R.,Giraldo S.,62,64.0,USA,2007,84,185,Right,COL,2004.0,75.0,188.0,Right,Yes,-2.0,Low,Yes
2013,Donskoy E.,Ungur A.,82,99.0,RUS,2007,74,185,Right,ROU,2003.0,73.0,178.0,Right,Yes,-17.0,Low,Yes
2013,Berdych T.,Russell M.,6,94.0,CZE,2002,91,196,Right,USA,1998.0,70.0,173.0,Right,Yes,-88.0,High,Yes
2013,Djokovic N.,Mathieu P.H.,1,60.0,SRB,2003,77,188,Right,FRA,1999.0,74.0,185.0,Right,Yes,-59.0,Medium,Yes
2013,Youzhny M.,Ebden M.,25,108.0,RUS,1999,73,183,Right,AUS,2006.0,80.0,188.0,Right,Yes,-83.0,High,Yes
2013,Melzer J.,Kukushkin M.,29,105.0,AUT,1999,81,183,Left,KAZ,2006.0,72.0,183.0,Right,Yes,-76.0,High,No
2013,Kamke T.,Cipolla F.,90,95.0,GER,2004,76,178,Right,ITA,2003.0,74.0,173.0,Right,Yes,-5.0,Low,Yes
2013,Baker B.,Bogomolov A.,57,133.0,USA,2003,77,191,Right,RUS,2002.0,75.0,178.0,Right,Yes,-76.0,High,Yes
2013,Smyczek T.,Karlovic I.,125,103.0,USA,2006,73,175,Right,CRO,2000.0,104.0,211.0,Right,No,22.0,Low,Yes
2013,Devvarman S.,Phau B.,551,78.0,IND,2008,73,180,Right,GER,1999.0,70.0,175.0,Right,No,473.0,High,Yes
